Date,Frequency,Estimated Unemployment Rate (%),Estimated Employed,Estimated Labour Participation Rate (%),Region_Assam,Region_Bihar,Region_Chandigarh,Region_Chhattisgarh,Region_Delhi,Region_Goa,Region_Gujarat,Region_Haryana,Region_Himachal Pradesh,Region_Jammu & Kashmir,Region_Jharkhand,Region_Karnataka,Region_Kerala,Region_Madhya Pradesh,Region_Maharashtra,Region_Meghalaya,Region_Odisha,Region_Puducherry,Region_Punjab,Region_Rajasthan,Region_Sikkim,Region_Tamil Nadu,Region_Telangana,Region_Tripura,Region_Uttar Pradesh,Region_Uttarakhand,Region_West Bengal,Area_Urban
2020-06-30, Monthly,0.026843888454521764,0.22130150682658095,0.30654962862930457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-05-31, Monthly,0.02905916080271044,0.24063837436985397,0.8171843349088455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-30, Monthly,0.07714360177221788,0.2335414016535876,0.824780553679946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-07-31, Monthly,0.031925983841542854,0.25125187278217553,0.8620864280891292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-08-31, Monthly,0.01824341933802448,0.2338724235775521,0.7748143146522619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-10-31, Monthly,0.09499609069585613,0.2476800200419484,0.8973666441593517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-11-30, Monthly,0.08431065936929892,0.24528486200243357,0.87508440243079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-12-31, Monthly,0.017591868647380743,0.2409599054095613,0.7981093855503039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-02-29, Monthly,0.11753974459212926,0.24612998806925873,0.9046252532072925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-04-30, Monthly,0.05876987229606462,0.19122555066755578,0.6095543551654288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-05-31, Monthly,0.44318477977586657,0.16312352348684417,0.8046927751519244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-30, Monthly,0.25149856658848063,0.19335513889504546,0.7704253882511817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-05-31, Monthly,0.38115715402658334,0.02121516602191706,0.8632680621201891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-07-31, Monthly,0.29280688037529323,0.021937872802863023,0.7969277515192439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-08-31, Monthly,0.33216054209017465,0.020251906875006304,0.7589466576637407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-09-30, Monthly,0.3939275475632005,0.02154010853154173,0.8874071573261312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-11-30, Monthly,0.32903309877508474,0.022638448766140212,0.860229574611749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-12-31, Monthly,0.3457127964555643,0.021812807440958232,0.8387913571910872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-04-30, Monthly,0.5686734427938495,0.013682246813331744,0.6634031060094532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-05-31, Monthly,0.191686213187386,0.01885862757133802,0.5666779203241054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-30, Monthly,0.24550430023455827,0.023127098095002407,0.7834233625928427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-05-31, Monthly,0.021240552514985633,0.04501880671199707,0.40749493585415264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-06-30, Monthly,0.06059421422986709,0.04312738719520949,0.399729912221472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-07-31, Monthly,0.07479801928590044,0.04266751667667547,0.39905469277515193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-08-31, Monthly,0.07961949439666406,0.04071808030289653,0.37238352464550983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-09-30, Monthly,0.04521761793067501,0.04610787474630745,0.4297771775827144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-31, Monthly,0.06293979671618452,0.04326098123190758,0.39787305874409185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-11-30, Monthly,0.07245243679958299,0.042811607543888394,0.3950033760972316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-12-31, Monthly,0.05890018243419337,0.04150941011333319,0.3690074274139095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-01-31, Monthly,0.05433932759968724,0.042358341281219944,0.37744767049291017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-02-29, Monthly,0.063200416992442,0.04391399343191446,0.4022619851451722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-04-30, Monthly,0.04769351055512118,0.04204536078470281,0.36647535449020935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-05-31, Monthly,0.04652071931196246,0.04080778446700452,0.3479068197164078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-06-30, Monthly,0.13956215793588742,0.03555847260531704,0.3151586765698853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-05-31, Monthly,0.07844670315350534,0.5117960429092062,0.5584064821066846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-06-30, Monthly,0.07623143080531664,0.557513894796697,0.62508440243079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-07-31, Monthly,0.07323429762835548,0.5425196535109963,0.5984132343011479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-08-31, Monthly,0.0727130570758405,0.5439852734716293,0.5985820391627279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-09-30, Monthly,0.06854313265572061,0.558985812855639,0.6168129642133694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-10-31, Monthly,0.08835027365129007,0.5314807273052675,0.586765698852127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-30, Monthly,0.07597081052905916,0.5594141272774378,0.6190074274139096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-12-31, Monthly,0.07544956997654417,0.5435787837099425,0.5931802835921675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-01-31, Monthly,0.08848058378941881,0.5371479879686204,0.5903106009453072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-29, Monthly,0.04925723221266613,0.5695315411059492,0.6107359891964889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-03-31, Monthly,0.09147771696637998,0.5477681781103951,0.6051654287643484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-04-30, Monthly,0.23872817305186345,0.3846640081548127,0.43787981093855516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-05-31, Monthly,0.24016158457127967,0.41695055308346696,0.4929101958136395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-06-30, Monthly,0.06437320823560073,0.4630953854205454,0.4576299797434166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-05-31,Monthly,0.07935887412040656,0.10363960322068128,0.40715732613099265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-30,Monthly,0.049517852488923625,0.10442618758898935,0.3955097906819717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-07-31,Monthly,0.07349491790461297,0.10077007591548381,0.3843686698176908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-08-31,Monthly,0.06007297367735211,0.10264498479260745,0.38757596218771106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-30,Monthly,0.07831639301537659,0.10244416730382064,0.3943281566509116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-10-31,Monthly,0.061245764920510815,0.1033272350392775,0.38960162052667113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-11-30,Monthly,0.09825384414907479,0.10101782298403067,0.39314652261985145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-31,Monthly,0.10268438884545217,0.10637975708978348,0.4267386900742742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-01-31,Monthly,0.09265050820953871,0.09992632755766373,0.3811613774476705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-29,Monthly,0.07375553818087048,0.10436943909901855,0.39686022957461187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-03-31,Monthly,0.12874641647120147,0.09779802956559153,0.38403106009453075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-04-30,Monthly,0.42090174615585096,0.054554302498842674,0.23024983119513848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-31,Monthly,0.32460255407870736,0.07389191356761049,0.32680621201890614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-06-30,Monthly,0.0763617409434454,0.10726380890310111,0.4098582039162728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-31,Monthly,0.10255407870732343,0.03547681601127044,0.5332545577312627,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-30,Monthly,0.12887672660933022,0.03494399252065837,0.5374746792707631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-07-31,Monthly,0.0418295543393276,0.03696673176086583,0.523126266036462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-08-31,Monthly,0.13539223351576754,0.03381208429680933,0.5145172180958812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-30,Monthly,0.12066718790721918,0.033394354179112976,0.4951046590141796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-10-31,Monthly,0.14555642428980975,0.03380320572766554,0.5178933153274814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-11-30,Monthly,0.08222569715923898,0.03627146981803678,0.5276839972991223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-31,Monthly,0.06541568934063069,0.036583269421121,0.5221134368669818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-01-31,Monthly,0.0943445400052124,0.03458460728590691,0.4978055367994599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-29,Monthly,0.13004951785248894,0.034465337049182185,0.5160364618501013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-03-31,Monthly,0.1347406828251238,0.035311447193868084,0.5351114112086429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-04-30,Monthly,0.10906958561376075,0.03073681911352122,0.424037812288994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-31,Monthly,0.14034401876465988,0.03044741274886864,0.43399729912221474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-06-30,Monthly,0.04456606724003126,0.03283730050472916,0.4287643484132343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-31,Monthly,0.25931717487620537,0.0651661607813963,0.44682646860229575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-30,Monthly,0.173182173573104,0.06996671127017794,0.43923024983119524,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-07-31,Monthly,0.2138389366692729,0.06583096004733545,0.4225185685347738,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-08-31,Monthly,0.2301277039353662,0.06440992974799362,0.41694800810263344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-30,Monthly,0.2666145426114152,0.06435130057588892,0.43754220121539505,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-10-31,Monthly,0.1832160542090175,0.0683170687495819,0.424037812288994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-11-30,Monthly,0.22960646338285123,0.06629747855852888,0.43095881161377453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-31,Monthly,0.1942924159499609,0.0640402226299026,0.38757596218771106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-01-31,Monthly,0.26961167578837636,0.0642765762636615,0.43315327481431476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-29,Monthly,0.19689861871253583,0.06700573032912002,0.41424713031735316,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-03-31,Monthly,0.20497784727651813,0.06560993615980759,0.40445644834571237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-31,Monthly,0.4934844930935627,0.04718338437453619,0.39027683997299134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-06-30,Monthly,0.16223612197028928,0.06725063450606912,0.39179608372721136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-31,Monthly,0.2391191034662497,0.006530384420831564,0.5327481431465226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-30,Monthly,0.16158457127964557,0.006292084499748052,0.4576299797434166,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-07-31,Monthly,0.2840761011206672,0.00535686063767063,0.44125590817015536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-08-31,Monthly,0.12405525149856658,0.006098264897971134,0.41559756920999336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-30,Monthly,0.26244461819129533,0.0060754561599982715,0.49696151249155984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-10-31,Monthly,0.18230388324211624,0.0061545541516069,0.4512153950033762,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-11-30,Monthly,0.2873338545738859,0.005252198490079019,0.42656988521269423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-31,Monthly,0.10854834506124578,0.005723528048591747,0.3690074274139095,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-01-31,Monthly,0.26062027625749284,0.006180927438275419,0.49983119513842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-29,Monthly,0.2172270002606203,0.005849074515228481,0.43754220121539505,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-03-31,Monthly,0.2792546260099036,0.005038894146658951,0.3941593517893316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-06-30,Monthly,0.09408391972895491,0.005622036818551501,0.34554355165428763,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-31,Monthly,0.12731300495178524,0.04753553116991177,0.5449020931802836,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-30,Monthly,0.15337503257753454,0.046855227210566355,0.5494598244429441,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-07-31,Monthly,0.10646338285118581,0.04889808537592724,0.548953409858204,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-08-31,Monthly,0.08196507688298149,0.05123721658256919,0.5668467251856854,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-30,Monthly,0.12327339066979412,0.04946821635166078,0.5649898717083052,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-10-31,Monthly,0.13382851185822256,0.04915307088384996,0.5653274814314653,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-11-30,Monthly,0.10841803492311702,0.05011939160632756,0.561444969615125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-31,Monthly,0.04652071931196246,0.051740976973693356,0.5445644834571237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-01-31,Monthly,0.11740943445400052,0.0495658587438456,0.5550303848750845,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-29,Monthly,0.12757362522804272,0.050264969524530106,0.5707292370020257,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-03-31,Monthly,0.10698462340370082,0.05156762619142033,0.5749493585415261,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-04-30,Monthly,0.2623143080531666,0.022233730344602853,0.18112761647535452,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-31,Monthly,0.3140474328902789,0.026829701980329856,0.28544902093180285,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-06-30,Monthly,0.35274954391451663,0.03395748726783662,0.4402430790006752,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-31,Monthly,0.16041178003648685,0.12480414390376121,0.5205941931127618,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-30,Monthly,0.16627573625228043,0.12029262801688477,0.49594868332207975,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-07-31,Monthly,0.19129528277299973,0.11685751836251018,0.4897029034436193,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-08-31,Monthly,0.17617930675006516,0.12034375632885075,0.49915597569209996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-30,Monthly,0.2683085744070889,0.1223062918723763,0.574442943956786,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-10-31,Monthly,0.16171488141777432,0.13079363539552244,0.5477717758271439,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-11-30,Monthly,0.20992963252541047,0.11787459563420637,0.5011816340310602,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-31,Monthly,0.1442533229085223,0.12397012698256427,0.4934166103983796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-01-31,Monthly,0.2925462600990357,0.12242088227216319,0.586765698852127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-29,Monthly,0.19364086525931717,0.1237617211600511,0.5207629979743417,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-03-31,Monthly,0.22270002606202766,0.11703904792522601,0.4978055367994599,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-04-30,Monthly,0.21514203805056037,0.0646072701616724,0.17319378798109386,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-06-30,Monthly,0.23599166015115977,0.0931022286979891,0.35432140445644844,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-31,Monthly,0.03583528798540525,0.00471121808742106,0.3517893315327483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-30,Monthly,0.173703414125619,0.005567584510255824,0.5170492910195814,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-07-31,Monthly,0.16002084962210059,0.005050440660225253,0.45020256583389606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-08-31,Monthly,0.06385196768308575,0.004239341818985692,0.3146522619851452,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-09-30,Monthly,0.04117800364868386,0.005690659848042207,0.448852126941256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-10-31,Monthly,0.16041178003648685,0.005266872184402888,0.4716407832545578,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-11-30,Monthly,0.328381548084441,0.004858982845314164,0.5383187035786631,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-31,Monthly,0.2113630440448267,0.005220729866931451,0.49696151249155984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-01-31,Monthly,0.1422986708365911,0.004557242704806647,0.38183659689399063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-29,Monthly,0.05616366953348968,0.005619653163288746,0.44564483457123566,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-03-31,Monthly,0.06202762574928329,0.004978843528755383,0.3835246455097907,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-04-30,Monthly,0.1532447224394058,0.005894342096823685,0.5302160702228225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-05-31,Monthly,0.05329684649465727,0.2107487588208639,0.47839297771775835,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-06-30,Monthly,0.08222569715923898,0.22077338504130362,0.5273463875759623,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-07-31,Monthly,0.0671097211363044,0.2138423715891561,0.4930790006752195,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-08-31,Monthly,0.054730258014073496,0.22259259511150797,0.5129979743416611,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
